lambda,range
0.012777777777777779,14533200
0.0125,14536800
0.015833333333333335,14540400
0.021111111111111112,14544000
0.03333333333333333,14547600
0.05388888888888889,14551200
0.07444444444444444,14554800
0.08555555555555555,14558400
0.08972222222222222,14562000
0.07333333333333333,14565600
0.07083333333333333,14569200
0.08888888888888889,14572800
0.09944444444444445,14576400
0.10222222222222223,14580000
0.10277777777777777,14583600
0.09638888888888889,14587200
0.07777777777777778,14590800
0.05416666666666667,14594400
0.044444444444444446,14598000
0.03833333333333333,14601600
0.044444444444444446,14605200
0.041666666666666664,14608800
0.02722222222222222,14612400
0.008888888888888889,14616000
0.012777777777777779,14619600
0.0125,14623200
0.015833333333333335,14626800
0.021111111111111112,14630400
0.03333333333333333,14634000
0.05388888888888889,14637600
0.07444444444444444,14641200
0.08555555555555555,14644800
0.08972222222222222,14648400
0.07333333333333333,14652000
0.07083333333333333,14655600
0.08888888888888889,14659200
0.09944444444444445,14662800
0.10222222222222223,14666400
0.10277777777777777,14670000
0.09638888888888889,14673600
0.07777777777777778,14677200
0.05416666666666667,14680800
0.044444444444444446,14684400
0.03833333333333333,14688000
0.044444444444444446,14691600
0.041666666666666664,14695200
0.02722222222222222,14698800
0.008888888888888889,14702400
0.012777777777777779,14706000
0.0125,14709600
0.015833333333333335,14713200
0.021111111111111112,14716800
0.03333333333333333,14720400
0.05388888888888889,14724000
0.07444444444444444,14727600
0.08555555555555555,14731200
0.08972222222222222,14734800
0.07333333333333333,14738400
0.07083333333333333,14742000
0.08888888888888889,14745600
0.09944444444444445,14749200
0.10222222222222223,14752800
0.10277777777777777,14756400
0.09638888888888889,14760000
0.07777777777777778,14763600
0.05416666666666667,14767200
0.044444444444444446,14770800
0.03833333333333333,14774400
0.044444444444444446,14778000
0.041666666666666664,14781600
0.02722222222222222,14785200
0.008888888888888889,14788800
0.012777777777777779,14792400
0.0125,14796000
0.015833333333333335,14799600
0.021111111111111112,14803200
0.03333333333333333,14806800
0.05388888888888889,14810400
0.07444444444444444,14814000
0.08555555555555555,14817600
0.08972222222222222,14821200
0.07333333333333333,14824800
0.07083333333333333,14828400
0.08888888888888889,14832000
0.09944444444444445,14835600
0.10222222222222223,14839200
0.10277777777777777,14842800
0.09638888888888889,14846400
0.07777777777777778,14850000
0.05416666666666667,14853600
0.044444444444444446,14857200
0.03833333333333333,14860800
0.044444444444444446,14864400
0.041666666666666664,14868000
0.02722222222222222,14871600
0.008888888888888889,14875200
0.012777777777777779,14878800
0.0125,14882400
0.015833333333333335,14886000
0.021111111111111112,14889600
0.03333333333333333,14893200
0.05388888888888889,14896800
0.07444444444444444,14900400
0.08555555555555555,14904000
0.08972222222222222,14907600
0.07333333333333333,14911200
0.07083333333333333,14914800
0.08888888888888889,14918400
0.09944444444444445,14922000
0.10222222222222223,14925600
0.10277777777777777,14929200
0.09638888888888889,14932800
0.07777777777777778,14936400
0.05416666666666667,14940000
0.044444444444444446,14943600
0.03833333333333333,14947200
0.044444444444444446,14950800
0.041666666666666664,14954400
0.02722222222222222,14958000
0.008888888888888889,14961600
0.012777777777777779,14965200
0.0125,14968800
0.015833333333333335,14972400
0.021111111111111112,14976000
0.03333333333333333,14979600
0.05388888888888889,14983200
0.07444444444444444,14986800
0.08555555555555555,14990400
0.08972222222222222,14994000
0.07333333333333333,14997600
0.07083333333333333,15001200
0.08888888888888889,15004800
0.09944444444444445,15008400
0.10222222222222223,15012000
0.10277777777777777,15015600
0.09638888888888889,15019200
0.07777777777777778,15022800
0.05416666666666667,15026400
0.044444444444444446,15030000
0.03833333333333333,15033600
0.044444444444444446,15037200
0.041666666666666664,15040800
0.02722222222222222,15044400
0.008888888888888889,15048000
0.012777777777777779,15051600
0.0125,15055200
0.015833333333333335,15058800
0.021111111111111112,15062400
0.03333333333333333,15066000
0.05388888888888889,15069600
0.07444444444444444,15073200
0.08555555555555555,15076800
0.08972222222222222,15080400
0.07333333333333333,15084000
0.07083333333333333,15087600
0.08888888888888889,15091200
0.09944444444444445,15094800
0.10222222222222223,15098400
0.10277777777777777,15102000
0.09638888888888889,15105600
0.07777777777777778,15109200
0.05416666666666667,15112800
0.044444444444444446,15116400
0.03833333333333333,15120000
0.044444444444444446,15123600
0.041666666666666664,15127200
0.02722222222222222,15130800
0.008888888888888889,15134400
0.012777777777777779,15138000
0.0125,15141600
0.015833333333333335,15145200
0.021111111111111112,15148800
0.03333333333333333,15152400
0.05388888888888889,15156000
0.07444444444444444,15159600
0.08555555555555555,15163200
0.08972222222222222,15166800
0.07333333333333333,15170400
0.07083333333333333,15174000
0.08888888888888889,15177600
0.09944444444444445,15181200
0.10222222222222223,15184800
0.10277777777777777,15188400
0.09638888888888889,15192000
0.07777777777777778,15195600
0.05416666666666667,15199200
0.044444444444444446,15202800
0.03833333333333333,15206400
0.044444444444444446,15210000
0.041666666666666664,15213600
0.02722222222222222,15217200
0.008888888888888889,15220800
0.012777777777777779,15224400
0.0125,15228000
0.015833333333333335,15231600
0.021111111111111112,15235200
0.03333333333333333,15238800
0.05388888888888889,15242400
0.07444444444444444,15246000
0.08555555555555555,15249600
0.08972222222222222,15253200
0.07333333333333333,15256800
0.07083333333333333,15260400
0.08888888888888889,15264000
0.09944444444444445,15267600
0.10222222222222223,15271200
0.10277777777777777,15274800
0.09638888888888889,15278400
0.07777777777777778,15282000
0.05416666666666667,15285600
0.044444444444444446,15289200
0.03833333333333333,15292800
0.044444444444444446,15296400
0.041666666666666664,15300000
0.02722222222222222,15303600
0.008888888888888889,15307200
0.012777777777777779,15310800
0.0125,15314400
0.015833333333333335,15318000
0.021111111111111112,15321600
0.03333333333333333,15325200
0.05388888888888889,15328800
0.07444444444444444,15332400
0.08555555555555555,15336000
0.08972222222222222,15339600
0.07333333333333333,15343200
0.07083333333333333,15346800
0.08888888888888889,15350400
0.09944444444444445,15354000
0.10222222222222223,15357600
0.10277777777777777,15361200
0.09638888888888889,15364800
0.07777777777777778,15368400
0.05416666666666667,15372000
0.044444444444444446,15375600
0.03833333333333333,15379200
0.044444444444444446,15382800
0.041666666666666664,15386400
0.02722222222222222,15390000
0.008888888888888889,15393600
0.012777777777777779,15397200
0.0125,15400800
0.015833333333333335,15404400
0.021111111111111112,15408000
0.03333333333333333,15411600
0.05388888888888889,15415200
0.07444444444444444,15418800
0.08555555555555555,15422400
0.08972222222222222,15426000
0.07333333333333333,15429600
0.07083333333333333,15433200
0.08888888888888889,15436800
0.09944444444444445,15440400
0.10222222222222223,15444000
0.10277777777777777,15447600
0.09638888888888889,15451200
0.07777777777777778,15454800
0.05416666666666667,15458400
0.044444444444444446,15462000
0.03833333333333333,15465600
0.044444444444444446,15469200
0.041666666666666664,15472800
0.02722222222222222,15476400
0.008888888888888889,15480000
0.012777777777777779,15483600
0.0125,15487200
0.015833333333333335,15490800
0.021111111111111112,15494400
0.03333333333333333,15498000
0.05388888888888889,15501600
0.07444444444444444,15505200
0.08555555555555555,15508800
0.08972222222222222,15512400
0.07333333333333333,15516000
0.07083333333333333,15519600
0.08888888888888889,15523200
0.09944444444444445,15526800
0.10222222222222223,15530400
0.10277777777777777,15534000
0.09638888888888889,15537600
0.07777777777777778,15541200
0.05416666666666667,15544800
0.044444444444444446,15548400
0.03833333333333333,15552000
0.044444444444444446,15555600
0.041666666666666664,15559200
0.02722222222222222,15562800
0.008888888888888889,15566400
0.012777777777777779,15570000
0.0125,15573600
0.015833333333333335,15577200
0.021111111111111112,15580800
0.03333333333333333,15584400
0.05388888888888889,15588000
0.07444444444444444,15591600
0.08555555555555555,15595200
0.08972222222222222,15598800
0.07333333333333333,15602400
0.07083333333333333,15606000
0.08888888888888889,15609600
0.09944444444444445,15613200
0.10222222222222223,15616800
0.10277777777777777,15620400
0.09638888888888889,15624000
0.07777777777777778,15627600
0.05416666666666667,15631200
0.044444444444444446,15634800
0.03833333333333333,15638400
0.044444444444444446,15642000
0.041666666666666664,15645600
0.02722222222222222,15649200
0.008888888888888889,15652800
0.012777777777777779,15656400
0.0125,15660000
0.015833333333333335,15663600
0.021111111111111112,15667200
0.03333333333333333,15670800
0.05388888888888889,15674400
0.07444444444444444,15678000
0.08555555555555555,15681600
0.08972222222222222,15685200
0.07333333333333333,15688800
0.07083333333333333,15692400
0.08888888888888889,15696000
0.09944444444444445,15699600
0.10222222222222223,15703200
0.10277777777777777,15706800
0.09638888888888889,15710400
0.07777777777777778,15714000
0.05416666666666667,15717600
0.044444444444444446,15721200
0.03833333333333333,15724800
0.044444444444444446,15728400
0.041666666666666664,15732000
0.02722222222222222,15735600
0.008888888888888889,15739200
0.012777777777777779,15742800
0.0125,15746400
0.015833333333333335,15750000
0.021111111111111112,15753600
0.03333333333333333,15757200
0.05388888888888889,15760800
0.07444444444444444,15764400
0.08555555555555555,15768000
0.08972222222222222,15771600
0.07333333333333333,15775200
0.07083333333333333,15778800
0.08888888888888889,15782400
0.09944444444444445,15786000
0.10222222222222223,15789600
0.10277777777777777,15793200
0.09638888888888889,15796800
0.07777777777777778,15800400
0.05416666666666667,15804000
0.044444444444444446,15807600
0.03833333333333333,15811200
0.044444444444444446,15814800
0.041666666666666664,15818400
0.02722222222222222,15822000
0.008888888888888889,15825600
0.012777777777777779,15829200
0.0125,15832800
0.015833333333333335,15836400
0.021111111111111112,15840000
0.03333333333333333,15843600
0.05388888888888889,15847200
0.07444444444444444,15850800
0.08555555555555555,15854400
0.08972222222222222,15858000
0.07333333333333333,15861600
0.07083333333333333,15865200
0.08888888888888889,15868800
0.09944444444444445,15872400
0.10222222222222223,15876000
0.10277777777777777,15879600
0.09638888888888889,15883200
0.07777777777777778,15886800
0.05416666666666667,15890400
0.044444444444444446,15894000
0.03833333333333333,15897600
0.044444444444444446,15901200
0.041666666666666664,15904800
0.02722222222222222,15908400
0.008888888888888889,15912000
0.012777777777777779,15915600
0.0125,15919200
0.015833333333333335,15922800
0.021111111111111112,15926400
0.03333333333333333,15930000
0.05388888888888889,15933600
0.07444444444444444,15937200
0.08555555555555555,15940800
0.08972222222222222,15944400
0.07333333333333333,15948000
0.07083333333333333,15951600
0.08888888888888889,15955200
0.09944444444444445,15958800
0.10222222222222223,15962400
0.10277777777777777,15966000
0.09638888888888889,15969600
0.07777777777777778,15973200
0.05416666666666667,15976800
0.044444444444444446,15980400
0.03833333333333333,15984000
0.044444444444444446,15987600
0.041666666666666664,15991200
0.02722222222222222,15994800
0.008888888888888889,15998400
0.012777777777777779,16002000
0.0125,16005600
0.015833333333333335,16009200
0.021111111111111112,16012800
0.03333333333333333,16016400
0.05388888888888889,16020000
0.07444444444444444,16023600
0.08555555555555555,16027200
0.08972222222222222,16030800
0.07333333333333333,16034400
0.07083333333333333,16038000
0.08888888888888889,16041600
0.09944444444444445,16045200
0.10222222222222223,16048800
0.10277777777777777,16052400
0.09638888888888889,16056000
0.07777777777777778,16059600
0.05416666666666667,16063200
0.044444444444444446,16066800
0.03833333333333333,16070400
0.044444444444444446,16074000
0.041666666666666664,16077600
0.02722222222222222,16081200
0.008888888888888889,16084800
0.012777777777777779,16088400
0.0125,16092000
0.015833333333333335,16095600
0.021111111111111112,16099200
0.03333333333333333,16102800
0.05388888888888889,16106400
0.07444444444444444,16110000
0.08555555555555555,16113600
0.08972222222222222,16117200
0.07333333333333333,16120800
0.07083333333333333,16124400
0.08888888888888889,16128000
0.09944444444444445,16131600
0.10222222222222223,16135200
0.10277777777777777,16138800
0.09638888888888889,16142400
0.07777777777777778,16146000
0.05416666666666667,16149600
0.044444444444444446,16153200
0.03833333333333333,16156800
0.044444444444444446,16160400
0.041666666666666664,16164000
0.02722222222222222,16167600
0.008888888888888889,16171200
0.012777777777777779,16174800
0.0125,16178400
0.015833333333333335,16182000
0.021111111111111112,16185600
0.03333333333333333,16189200
0.05388888888888889,16192800
0.07444444444444444,16196400
0.08555555555555555,16200000
0.08972222222222222,16203600
0.07333333333333333,16207200
0.07083333333333333,16210800
0.08888888888888889,16214400
0.09944444444444445,16218000
0.10222222222222223,16221600
0.10277777777777777,16225200
0.09638888888888889,16228800
0.07777777777777778,16232400
0.05416666666666667,16236000
0.044444444444444446,16239600
0.03833333333333333,16243200
0.044444444444444446,16246800
0.041666666666666664,16250400
0.02722222222222222,16254000
0.008888888888888889,16257600
0.012777777777777779,16261200
0.0125,16264800
0.015833333333333335,16268400
0.021111111111111112,16272000
0.03333333333333333,16275600
0.05388888888888889,16279200
0.07444444444444444,16282800
0.08555555555555555,16286400
0.08972222222222222,16290000
0.07333333333333333,16293600
0.07083333333333333,16297200
0.08888888888888889,16300800
0.09944444444444445,16304400
0.10222222222222223,16308000
0.10277777777777777,16311600
0.09638888888888889,16315200
0.07777777777777778,16318800
0.05416666666666667,16322400
0.044444444444444446,16326000
0.03833333333333333,16329600
0.044444444444444446,16333200
0.041666666666666664,16336800
0.02722222222222222,16340400
0.008888888888888889,16344000
0.012777777777777779,16347600
0.0125,16351200
0.015833333333333335,16354800
0.021111111111111112,16358400
0.03333333333333333,16362000
0.05388888888888889,16365600
0.07444444444444444,16369200
0.08555555555555555,16372800
0.08972222222222222,16376400
0.07333333333333333,16380000
0.07083333333333333,16383600
0.08888888888888889,16387200
0.09944444444444445,16390800
0.10222222222222223,16394400
0.10277777777777777,16398000
0.09638888888888889,16401600
0.07777777777777778,16405200
0.05416666666666667,16408800
0.044444444444444446,16412400
0.03833333333333333,16416000
0.044444444444444446,16419600
0.041666666666666664,16423200
0.02722222222222222,16426800
0.008888888888888889,16430400
0.012777777777777779,16434000
0.0125,16437600
0.015833333333333335,16441200
0.021111111111111112,16444800
0.03333333333333333,16448400
0.05388888888888889,16452000
0.07444444444444444,16455600
0.08555555555555555,16459200
0.08972222222222222,16462800
0.07333333333333333,16466400
0.07083333333333333,16470000
0.08888888888888889,16473600
0.09944444444444445,16477200
0.10222222222222223,16480800
0.10277777777777777,16484400
0.09638888888888889,16488000
0.07777777777777778,16491600
0.05416666666666667,16495200
0.044444444444444446,16498800
0.03833333333333333,16502400
0.044444444444444446,16506000
0.041666666666666664,16509600
0.02722222222222222,16513200
0.008888888888888889,16516800
0.012777777777777779,16520400
0.0125,16524000
0.015833333333333335,16527600
0.021111111111111112,16531200
0.03333333333333333,16534800
0.05388888888888889,16538400
0.07444444444444444,16542000
0.08555555555555555,16545600
0.08972222222222222,16549200
0.07333333333333333,16552800
0.07083333333333333,16556400
0.08888888888888889,16560000
0.09944444444444445,16563600
0.10222222222222223,16567200
0.10277777777777777,16570800
0.09638888888888889,16574400
0.07777777777777778,16578000
0.05416666666666667,16581600
0.044444444444444446,16585200
0.03833333333333333,16588800
0.044444444444444446,16592400
0.041666666666666664,16596000
0.02722222222222222,16599600
0.008888888888888889,16603200
0.012777777777777779,16606800
0.0125,16610400
0.015833333333333335,16614000
0.021111111111111112,16617600
0.03333333333333333,16621200
0.05388888888888889,16624800
0.07444444444444444,16628400
0.08555555555555555,16632000
0.08972222222222222,16635600
0.07333333333333333,16639200
0.07083333333333333,16642800
0.08888888888888889,16646400
0.09944444444444445,16650000
0.10222222222222223,16653600
0.10277777777777777,16657200
0.09638888888888889,16660800
0.07777777777777778,16664400
0.05416666666666667,16668000
0.044444444444444446,16671600
0.03833333333333333,16675200
0.044444444444444446,16678800
0.041666666666666664,16682400
0.02722222222222222,16686000
0.008888888888888889,16689600
0.012777777777777779,16693200
0.0125,16696800
0.015833333333333335,16700400
0.021111111111111112,16704000
0.03333333333333333,16707600
0.05388888888888889,16711200
0.07444444444444444,16714800
0.08555555555555555,16718400
0.08972222222222222,16722000
0.07333333333333333,16725600
0.07083333333333333,16729200
0.08888888888888889,16732800
0.09944444444444445,16736400
0.10222222222222223,16740000
0.10277777777777777,16743600
0.09638888888888889,16747200
0.07777777777777778,16750800
0.05416666666666667,16754400
0.044444444444444446,16758000
0.03833333333333333,16761600
0.044444444444444446,16765200
0.041666666666666664,16768800
0.02722222222222222,16772400
0.008888888888888889,16776000
0.012777777777777779,16779600
0.0125,16783200
0.015833333333333335,16786800
0.021111111111111112,16790400
0.03333333333333333,16794000
0.05388888888888889,16797600
0.07444444444444444,16801200
0.08555555555555555,16804800
0.08972222222222222,16808400
0.07333333333333333,16812000
0.07083333333333333,16815600
0.08888888888888889,16819200
0.09944444444444445,16822800
0.10222222222222223,16826400
0.10277777777777777,16830000
0.09638888888888889,16833600
0.07777777777777778,16837200
0.05416666666666667,16840800
0.044444444444444446,16844400
0.03833333333333333,16848000
0.044444444444444446,16851600
0.041666666666666664,16855200
0.02722222222222222,16858800
0.008888888888888889,16862400
0.012777777777777779,16866000
0.0125,16869600
0.015833333333333335,16873200
0.021111111111111112,16876800
0.03333333333333333,16880400
0.05388888888888889,16884000
0.07444444444444444,16887600
0.08555555555555555,16891200
0.08972222222222222,16894800
0.07333333333333333,16898400
0.07083333333333333,16902000
0.08888888888888889,16905600
0.09944444444444445,16909200
0.10222222222222223,16912800
0.10277777777777777,16916400
0.09638888888888889,16920000
0.07777777777777778,16923600
0.05416666666666667,16927200
0.044444444444444446,16930800
0.03833333333333333,16934400
0.044444444444444446,16938000
0.041666666666666664,16941600
0.02722222222222222,16945200
0.008888888888888889,16948800
0.012777777777777779,16952400
0.0125,16956000
0.015833333333333335,16959600
0.021111111111111112,16963200
0.03333333333333333,16966800
0.05388888888888889,16970400
0.07444444444444444,16974000
0.08555555555555555,16977600
0.08972222222222222,16981200
0.07333333333333333,16984800
0.07083333333333333,16988400
0.08888888888888889,16992000
0.09944444444444445,16995600
0.10222222222222223,16999200
0.10277777777777777,17002800
0.09638888888888889,17006400
0.07777777777777778,17010000
0.05416666666666667,17013600
0.044444444444444446,17017200
0.03833333333333333,17020800
0.044444444444444446,17024400
0.041666666666666664,17028000
0.02722222222222222,17031600
0.008888888888888889,17035200
0.012777777777777779,17038800
0.0125,17042400
0.015833333333333335,17046000
0.021111111111111112,17049600
0.03333333333333333,17053200
0.05388888888888889,17056800
0.07444444444444444,17060400
0.08555555555555555,17064000
0.08972222222222222,17067600
0.07333333333333333,17071200
0.07083333333333333,17074800
0.08888888888888889,17078400
0.09944444444444445,17082000
0.10222222222222223,17085600
0.10277777777777777,17089200
0.09638888888888889,17092800
0.07777777777777778,17096400
0.05416666666666667,17100000
0.044444444444444446,17103600
0.03833333333333333,17107200
0.044444444444444446,17110800
0.041666666666666664,17114400
0.02722222222222222,17118000
0.008888888888888889,17121600
0.012777777777777779,17125200
0.0125,17128800
0.015833333333333335,17132400
0.021111111111111112,17136000
0.03333333333333333,17139600
0.05388888888888889,17143200
0.07444444444444444,17146800
0.08555555555555555,17150400
0.08972222222222222,17154000
0.07333333333333333,17157600
0.07083333333333333,17161200
0.08888888888888889,17164800
0.09944444444444445,17168400
0.10222222222222223,17172000
0.10277777777777777,17175600
0.09638888888888889,17179200
0.07777777777777778,17182800
0.05416666666666667,17186400
0.044444444444444446,17190000
0.03833333333333333,17193600
0.044444444444444446,17197200
0.041666666666666664,17200800
0.02722222222222222,17204400
0.008888888888888889,17208000
0.012777777777777779,17211600
0.0125,17215200
0.015833333333333335,17218800
0.021111111111111112,17222400
0.03333333333333333,17226000
0.05388888888888889,17229600
0.07444444444444444,17233200
0.08555555555555555,17236800
0.08972222222222222,17240400
0.07333333333333333,17244000
0.07083333333333333,17247600
0.08888888888888889,17251200
0.09944444444444445,17254800
0.10222222222222223,17258400
0.10277777777777777,17262000
0.09638888888888889,17265600
0.07777777777777778,17269200
0.05416666666666667,17272800
0.044444444444444446,17276400
0.03833333333333333,17280000
0.044444444444444446,17283600
0.041666666666666664,17287200
0.02722222222222222,17290800
0.008888888888888889,17294400
0.012777777777777779,17298000
0.0125,17301600
0.015833333333333335,17305200
0.021111111111111112,17308800
0.03333333333333333,17312400
0.05388888888888889,17316000
0.07444444444444444,17319600
0.08555555555555555,17323200
0.08972222222222222,17326800
0.07333333333333333,17330400
0.07083333333333333,17334000
0.08888888888888889,17337600
0.09944444444444445,17341200
0.10222222222222223,17344800
0.10277777777777777,17348400
0.09638888888888889,17352000
0.07777777777777778,17355600
0.05416666666666667,17359200
0.044444444444444446,17362800
0.03833333333333333,17366400
0.044444444444444446,17370000
0.041666666666666664,17373600
0.02722222222222222,17377200
0.008888888888888889,17380800
0.012777777777777779,17384400
0.0125,17388000
0.015833333333333335,17391600
0.021111111111111112,17395200
0.03333333333333333,17398800
0.05388888888888889,17402400
0.07444444444444444,17406000
0.08555555555555555,17409600
0.08972222222222222,17413200
0.07333333333333333,17416800
0.07083333333333333,17420400
0.08888888888888889,17424000
0.09944444444444445,17427600
0.10222222222222223,17431200
0.10277777777777777,17434800
0.09638888888888889,17438400
0.07777777777777778,17442000
0.05416666666666667,17445600
0.044444444444444446,17449200
0.03833333333333333,17452800
0.044444444444444446,17456400
0.041666666666666664,17460000
0.02722222222222222,17463600
0.008888888888888889,17467200
0.012777777777777779,17470800
0.0125,17474400
0.015833333333333335,17478000
0.021111111111111112,17481600
0.03333333333333333,17485200
0.05388888888888889,17488800
0.07444444444444444,17492400
0.08555555555555555,17496000
0.08972222222222222,17499600
0.07333333333333333,17503200
0.07083333333333333,17506800
0.08888888888888889,17510400
0.09944444444444445,17514000
0.10222222222222223,17517600
0.10277777777777777,17521200
0.09638888888888889,17524800
0.07777777777777778,17528400
0.05416666666666667,17532000
0.044444444444444446,17535600
0.03833333333333333,17539200
0.044444444444444446,17542800
0.041666666666666664,17546400
0.02722222222222222,17550000
0.008888888888888889,17553600
0.012777777777777779,17557200
0.0125,17560800
0.015833333333333335,17564400
0.021111111111111112,17568000
0.03333333333333333,17571600
0.05388888888888889,17575200
0.07444444444444444,17578800
0.08555555555555555,17582400
0.08972222222222222,17586000
0.07333333333333333,17589600
0.07083333333333333,17593200
0.08888888888888889,17596800
0.09944444444444445,17600400
0.10222222222222223,17604000
0.10277777777777777,17607600
0.09638888888888889,17611200
0.07777777777777778,17614800
0.05416666666666667,17618400
0.044444444444444446,17622000
0.03833333333333333,17625600
0.044444444444444446,17629200
0.041666666666666664,17632800
0.02722222222222222,17636400
0.008888888888888889,17640000
0.012777777777777779,17643600
0.0125,17647200
0.015833333333333335,17650800
0.021111111111111112,17654400
0.03333333333333333,17658000
0.05388888888888889,17661600
0.07444444444444444,17665200
0.08555555555555555,17668800
0.08972222222222222,17672400
0.07333333333333333,17676000
0.07083333333333333,17679600
0.08888888888888889,17683200
0.09944444444444445,17686800
0.10222222222222223,17690400
0.10277777777777777,17694000
0.09638888888888889,17697600
0.07777777777777778,17701200
0.05416666666666667,17704800
0.044444444444444446,17708400
0.03833333333333333,17712000
0.044444444444444446,17715600
0.041666666666666664,17719200
0.02722222222222222,17722800
0.008888888888888889,17726400
0.012777777777777779,17730000
0.0125,17733600
0.015833333333333335,17737200
0.021111111111111112,17740800
0.03333333333333333,17744400
0.05388888888888889,17748000
0.07444444444444444,17751600
0.08555555555555555,17755200
0.08972222222222222,17758800
0.07333333333333333,17762400
0.07083333333333333,17766000
0.08888888888888889,17769600
0.09944444444444445,17773200
0.10222222222222223,17776800
0.10277777777777777,17780400
0.09638888888888889,17784000
0.07777777777777778,17787600
0.05416666666666667,17791200
0.044444444444444446,17794800
0.03833333333333333,17798400
0.044444444444444446,17802000
0.041666666666666664,17805600
0.02722222222222222,17809200
0.008888888888888889,17812800
0.012777777777777779,17816400
0.0125,17820000
0.015833333333333335,17823600
0.021111111111111112,17827200
0.03333333333333333,17830800
0.05388888888888889,17834400
0.07444444444444444,17838000
0.08555555555555555,17841600
0.08972222222222222,17845200
0.07333333333333333,17848800
0.07083333333333333,17852400
0.08888888888888889,17856000
0.09944444444444445,17859600
0.10222222222222223,17863200
0.10277777777777777,17866800
0.09638888888888889,17870400
0.07777777777777778,17874000
0.05416666666666667,17877600
0.044444444444444446,17881200
0.03833333333333333,17884800
0.044444444444444446,17888400
0.041666666666666664,17892000
0.02722222222222222,17895600
0.008888888888888889,17899200
0.012777777777777779,17902800
0.0125,17906400
0.015833333333333335,17910000
0.021111111111111112,17913600
0.03333333333333333,17917200
0.05388888888888889,17920800
0.07444444444444444,17924400
0.08555555555555555,17928000
0.08972222222222222,17931600
0.07333333333333333,17935200
0.07083333333333333,17938800
0.08888888888888889,17942400
0.09944444444444445,17946000
0.10222222222222223,17949600
0.10277777777777777,17953200
0.09638888888888889,17956800
0.07777777777777778,17960400
0.05416666666666667,17964000
0.044444444444444446,17967600
0.03833333333333333,17971200
0.044444444444444446,17974800
0.041666666666666664,17978400
0.02722222222222222,17982000
0.008888888888888889,17985600
0.012777777777777779,17989200
0.0125,17992800
0.015833333333333335,17996400
0.021111111111111112,18000000
0.03333333333333333,18003600
0.05388888888888889,18007200
0.07444444444444444,18010800
0.08555555555555555,18014400
0.08972222222222222,18018000
0.07333333333333333,18021600
0.07083333333333333,18025200
0.08888888888888889,18028800
0.09944444444444445,18032400
0.10222222222222223,18036000
0.10277777777777777,18039600
0.09638888888888889,18043200
0.07777777777777778,18046800
0.05416666666666667,18050400
0.044444444444444446,18054000
0.03833333333333333,18057600
0.044444444444444446,18061200
0.041666666666666664,18064800
0.02722222222222222,18068400
0.008888888888888889,18072000
0.012777777777777779,18075600
0.0125,18079200
0.015833333333333335,18082800
0.021111111111111112,18086400
0.03333333333333333,18090000
0.05388888888888889,18093600
0.07444444444444444,18097200
0.08555555555555555,18100800
0.08972222222222222,18104400
0.07333333333333333,18108000
0.07083333333333333,18111600
0.08888888888888889,18115200
0.09944444444444445,18118800
0.10222222222222223,18122400
0.10277777777777777,18126000
0.09638888888888889,18129600
0.07777777777777778,18133200
0.05416666666666667,18136800
0.044444444444444446,18140400
0.03833333333333333,18144000
0.044444444444444446,18147600
0.041666666666666664,18151200
0.02722222222222222,18154800
0.008888888888888889,18158400
0.012777777777777779,18162000
0.0125,18165600
0.015833333333333335,18169200
0.021111111111111112,18172800
0.03333333333333333,18176400
0.05388888888888889,18180000
0.07444444444444444,18183600
0.08555555555555555,18187200
0.08972222222222222,18190800
0.07333333333333333,18194400
0.07083333333333333,18198000
0.08888888888888889,18201600
0.09944444444444445,18205200
0.10222222222222223,18208800
0.10277777777777777,18212400
0.09638888888888889,18216000
0.07777777777777778,18219600
0.05416666666666667,18223200
0.044444444444444446,18226800
0.03833333333333333,18230400
0.044444444444444446,18234000
0.041666666666666664,18237600
0.02722222222222222,18241200
0.008888888888888889,18244800
0.012777777777777779,18248400
0.0125,18252000
0.015833333333333335,18255600
0.021111111111111112,18259200
0.03333333333333333,18262800
0.05388888888888889,18266400
0.07444444444444444,18270000
0.08555555555555555,18273600
0.08972222222222222,18277200
0.07333333333333333,18280800
0.07083333333333333,18284400
0.08888888888888889,18288000
0.09944444444444445,18291600
0.10222222222222223,18295200
0.10277777777777777,18298800
0.09638888888888889,18302400
0.07777777777777778,18306000
0.05416666666666667,18309600
0.044444444444444446,18313200
0.03833333333333333,18316800
0.044444444444444446,18320400
0.041666666666666664,18324000
0.02722222222222222,18327600
0.008888888888888889,18331200
0.012777777777777779,18334800
0.0125,18338400
0.015833333333333335,18342000
0.021111111111111112,18345600
0.03333333333333333,18349200
0.05388888888888889,18352800
0.07444444444444444,18356400
0.08555555555555555,18360000
0.08972222222222222,18363600
0.07333333333333333,18367200
0.07083333333333333,18370800
0.08888888888888889,18374400
0.09944444444444445,18378000
0.10222222222222223,18381600
0.10277777777777777,18385200
0.09638888888888889,18388800
0.07777777777777778,18392400
0.05416666666666667,18396000
0.044444444444444446,18399600
0.03833333333333333,18403200
0.044444444444444446,18406800
0.041666666666666664,18410400
0.02722222222222222,18414000
0.008888888888888889,18417600
0.012777777777777779,18421200
0.0125,18424800
0.015833333333333335,18428400
0.021111111111111112,18432000
0.03333333333333333,18435600
0.05388888888888889,18439200
0.07444444444444444,18442800
0.08555555555555555,18446400
0.08972222222222222,18450000
0.07333333333333333,18453600
